"","suppdem","age","party_reg_state","party_primary_state","sex","combined_ethnicity_4way","single","married","num_children","children_3plus","hasreligion","catholic","christian","bible_reader","interest_in_religion","donrever_1","liberal_donor","conservative_donor","contbrel_1","contbpol_1","contbhlt_1","blue_collar","farmer","professional_technical","retired","apparel_1","bookmusc_1","electrnc_1","boatownr_1","cat_1","environm_1","outdgrdn_1","outdoor_1","guns_1","golf_1","investor_1","veteran_1","expensive_items_1","cnty_pct_religious","cnty_pct_evangelical","district_status","property_status","collapsed_educ","relative_income"
"9883","Y",64,1,1,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0.30637,0.064908889,1,2,"4",1.573027038
"9884","N",24,1,0,"M","W",0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.52375,0.0675,2,2,"2",1.360645193
"9885","N",50,1,0,"F","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48831,0.03882,3,1,"2",1.168026543
"9886","Y",31,0,1,"F","H",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56435,0.168258889,2,0,"2",0.681353623
"9887","N",27,0,1,"M","W",0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0.49668,0.385518889,2,2,"2",1.581349117
"9888","Y",50,1,0,"F","H",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.37398,0.042978889,3,1,"2",0.566666667
"9889","Y",56,1,1,"F","W",0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.37073,0.111098889,1,2,"2",3.181228209
"9890","N",60,1,1,"F","W",0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.464138889,0.182758889,2,2,"4",1.11249705
"9891","N",45,1,0,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0.367018889,0.126568889,3,2,"1",1.38986748
"9892","N",22,0,1,"M","W",1,0,3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0.302938889,0.12281,2,2,"2",1.364045013
"9893","N",65,0,0,"F","W",0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0.64847,0.37268,1,2,"2",0.528960592
"9894","N",50,1,0,"M","W",0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0.52375,0.0675,1,2,"2",1.015860532
"9895","N",81,1,1,"F","W",0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0.45968,0.177718889,1,2,"2",0.32325264
"9896","N",63,1,1,"F","W",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0.259778889,0.10878,2,2,"2",1.657483313
"9897","Y",68,1,0,"M","W",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0.47272,0.22852,2,2,"4",1.267962806
"9898","Y",76,1,1,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.449938889,0.12498,1,2,"2",0.550868969
"9899","Y",70,1,0,"M","W",0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0.333708889,0.07054,2,2,"2",0.555235228
"9900","N",58,0,1,"F","W",0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0.58508,0.102718889,2,2,"4",0.766338924
"9901","N",56,0,1,"F","W",0,1,2,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0.427578889,0.12503,2,2,"2",0.936012586
"9902","Y",80,1,1,"F","W",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0.464138889,0.182758889,2,2,"1",0.387317125
"9903","N",50,1,0,"F","W",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0.671288889,0.0298,2,2,"1",2.930546058
"9904","N",64,1,0,"F","W",0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0.25318,0.191258889,1,2,"4",2.058768482
"9905","Y",50,1,0,"F","W",0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0.55232,0.12515,2,2,"4",2.401061269
"9906","N",41,1,1,"M","B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48772,0.074988889,3,0,"2",1.639283186
"9907","N",48,1,0,"F","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0.47275,0.226348889,1,2,"2",1.263613936
"9908","N",41,0,1,"M","W",0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.40423,0.1239,2,2,"1",0.803961104
"9909","Y",23,0,1,"M","W",0,1,3,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.40423,0.1239,2,2,"2",1.087963303
"9910","N",76,1,0,"F","H",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.397578889,0.108878889,2,2,"2",0.32428657
"9911","N",55,1,1,"M","W",0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0.528258889,0.138158889,1,2,"2",1.11869621
"9912","N",81,1,1,"F","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0.531038889,0.082968889,2,2,"1",1.208301744
"9913","N",66,1,1,"F","W",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0.5431,0.313278889,1,2,"1",0.506815799
"9914","Y",80,0,1,"F","W",0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0.294938889,0.075218889,2,2,"2",0.609982496
"9915","N",37,0,1,"F","W",1,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0.555028889,0.467898889,1,2,"2",1.792300003
"9916","N",87,0,1,"F","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0.33979,0.1628,2,2,"2",0.405906641
"9917","Y",46,0,0,"F","B",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.8387,0.46925,2,2,"2",1.544299329
"9918","Y",72,0,1,"M","H",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0.56435,0.168258889,2,2,"1",3.078540321
"9919","Y",60,1,0,"F","W",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.376828889,0.14333,2,2,"2",0.929716049
"9920","N",53,1,0,"M","W",0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0.58649,0.50529,1,2,"2",4.513020675
"9921","N",56,0,1,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0.57286,0.1154,2,2,"1",0.702360223
"9922","N",41,1,0,"F","W",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80772,0.221228889,1,2,"2",1.129727985
"9923","Y",44,1,0,"M","H",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5395,0.132388889,3,0,"2",1.567117399
"9924","Y",40,0,1,"M","W",0,1,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0.59621,0.083348889,2,2,"2",1.345154387
"9925","N",21,0,1,"F","W",0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0.50692,0.14878,1,2,"2",1.426651504
"9926","N",57,1,0,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0.62311,0.041158889,1,2,"2",2.124112098
"9927","N",78,0,0,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.69197,0.18299,1,2,"2",0.372162263
"9928","N",32,1,0,"F","W",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.555908889,0.308188889,2,2,"2",1.58530749
"9929","Y",68,1,0,"F","H",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34887,0.178258889,3,1,"2",0.586034351
"9930","N",75,1,0,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0.632278889,0.05114,2,2,"4",0.696969126
"9931","N",32,1,0,"M","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0.54757,0.24308,1,2,"2",0.830957464
"9932","N",51,1,1,"F","W",0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0.52032,0.06679,2,2,"2",1.104407741
"9933","N",55,1,0,"M","W",0,1,2,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0.520398889,0.173468889,1,2,"2",0.588910809
"9934","N",56,1,1,"M","W",0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0.39986,0.119658889,2,2,"1",1.353805514
"9935","N",62,1,0,"F","W",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.367018889,0.126568889,3,2,"1",1.191019208
"9936","N",79,1,1,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0.53322,0.059758889,2,2,"2",0.557701009
"9937","Y",65,1,1,"F","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.35131,0.053358889,2,2,"2",0.91942598
"9938","N",34,0,1,"F","W",0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0.527128889,0.08318,2,2,"1",1.370895163
"9939","N",56,1,0,"F","W",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.50949,0.03882,2,2,"2",1.971886532
"9940","N",51,1,1,"M","H",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0.5078,0.087108889,3,2,"2",1.260063003
"9941","N",36,1,1,"M","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.571148889,0.02816,2,1,"1",0.879783189
"9942","N",75,0,0,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160438889,0.05259,1,2,"2",0.901256126
"9943","N",56,0,0,"M","W",0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0.586418889,0.234258889,1,2,"2",1.024907639
"9944","Y",45,1,1,"M","H",0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0.531038889,0.082968889,3,2,"1",2.291746241
"9945","N",60,1,1,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0.589418889,0.03896,2,2,"4",1.559063905
"9946","Y",37,0,0,"F","B",0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.50929,0.306938889,1,2,"2",1.01088647
"9947","N",89,1,1,"F","W",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0.39073,0.140008889,2,2,"1",0.262654857
"9948","Y",42,1,0,"F","H",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.35761,0.077238889,3,2,"2",0.403400981
"9949","Y",78,1,1,"F","W",0,1,4,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0.430508889,0.116348889,2,2,"1",0.52487481
"9950","Y",66,1,1,"M","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0.426838889,0.049758889,3,2,"2",1.319909936
"9951","N",57,1,0,"M","B",0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0.428778889,0.272448889,1,2,"2",1.046448022
"9952","N",47,1,0,"F","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.52375,0.0675,1,2,"2",1.298106292
"9953","N",33,0,1,"M","W",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.456898889,0.080658889,3,2,"4",0.897379887
"9954","Y",79,1,1,"F","W",0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0.404878889,0.24093,2,2,"2",0.38897893
"9955","N",69,1,0,"M","W",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.218258889,0.09167,2,2,"1",0.938119513
"9956","N",86,0,1,"F","W",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0.40423,0.1239,2,2,"1",0.770065456
"9957","N",66,0,1,"F","W",0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0.7217,0.14905,2,2,"2",0.602497247
"9958","Y",31,1,0,"F","W",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295448889,0.07726,3,0,"2",1.746797538
"9959","Y",52,1,0,"F","B",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0.64322,0.4608,2,2,"2",3.103213739
"9960","N",48,1,0,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.35761,0.077238889,2,2,"2",3.43265138
"9961","Y",42,0,0,"F","B",0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0.69584,0.302698889,2,2,"1",1.385906695
"9962","N",63,0,1,"F","W",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0.374778889,0.153718889,2,2,"1",1.758144047
"9963","N",74,1,1,"F","W",0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0.533148889,0.100218889,1,2,"2",1.033302478
"9964","N",38,1,0,"M","W",0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0.743898889,0.23231,1,2,"2",1.034300792
"9965","Y",71,1,1,"F","W",0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0.39073,0.140008889,3,2,"2",1.15044066
"9966","N",57,1,1,"F","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0.315138889,0.08104,1,2,"2",1.238013776
"9967","Y",58,1,1,"F","W",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.5078,0.087108889,2,2,"1",2.486569455
"9968","Y",66,1,0,"F","B",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.406448889,0.246508889,2,2,"2",1.768059465
"9969","N",38,1,0,"M","W",0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0.557928889,0.153598889,1,2,"2",0.897407134
"9970","N",62,1,1,"M","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.39073,0.140008889,2,2,"1",0.616199491
"9971","N",46,0,1,"M","W",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0.53085,0.42755,1,2,"2",1.551025576
"9972","N",40,0,1,"M","A",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.292578889,0.148378889,2,2,"1",0.561350138
"9973","N",73,0,1,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0.527128889,0.08318,3,2,"2",1.224720512
"9974","Y",46,1,1,"F","H",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81308,0.05409,1,2,"2",1.439846416
"9975","N",66,1,0,"M","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.218258889,0.09167,2,2,"2",1.14837531
"9976","N",42,0,1,"F","W",0,1,5,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0.485648889,0.359458889,1,2,"2",1.242098259
"9977","Y",22,1,1,"M","B",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471958889,0.122958889,3,1,"2",0.883481422
"9978","N",62,0,1,"F","B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5247,0.116108889,3,1,"1",2.602060551
"9979","N",61,0,1,"M","B",0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.62073,0.34425,2,2,"2",0.428644145
"9980","N",63,1,0,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58649,0.50529,2,0,"2",1.365967886
"9981","N",37,1,1,"F","H",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63259,0.063178889,3,2,"2",1.523874026
"9982","Y",24,1,0,"M","W",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35893,0.099908889,2,2,"2",1.892362425
"9983","N",68,1,1,"M","H",0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0.531038889,0.082968889,3,2,"1",1.757108302
"9984","N",25,0,1,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0.50967,0.09792,2,2,"2",0.84903801
"9985","N",71,1,1,"M","W",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0.39073,0.140008889,2,2,"1",0.885019255
"9986","N",60,0,0,"M","W",0,1,3,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0.47573,0.407518889,1,2,"1",1.554681916
"9987","N",62,1,1,"M","H",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0.56724,0.044218889,3,2,"4",1.323251418
"9988","Y",25,1,0,"M","H",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.26986,0.121718889,3,2,"2",6.395337071
"9989","N",24,1,1,"F","H",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554278889,0.065458889,2,1,"2",0.792103339
"9990","N",26,1,1,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44816,0.089078889,1,2,"4",2.733227258
"9991","Y",23,1,0,"F","H",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.531758889,0.12531,3,2,"2",1.313803321
"9992","Y",63,0,1,"F","W",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0.582788889,0.333388889,2,2,"4",1.126035551
"9993","N",75,0,1,"F","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0.47217,0.100128889,1,2,"2",0.552580124
"9994","N",79,1,1,"F","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0.44437,0.10975,2,2,"2",0.709062092
"9995","N",55,1,0,"M","W",0,1,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.73237,0.02671,3,2,"1",1.166448694
"9996","Y",79,1,1,"F","A",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0.363278889,0.061758889,2,2,"1",1.88630491
"9997","Y",21,1,1,"M","H",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.58433,0.031358889,3,2,"2",1.258035053
"9998","Y",27,1,1,"F","H",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.531038889,0.082968889,3,2,"1",3.61177607
"9999","N",57,1,0,"M","W",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.43591,0.390198889,1,2,"2",1.701608502
"10000","N",19,0,1,"M","H",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36111,0.09162,3,2,"2",1.120839149
"10001","N",49,1,0,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.348638889,0.15856,1,1,"2",1.912633628
"10002","N",73,0,1,"F","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0.56435,0.168258889,2,2,"2",0.921311613
"10003","Y",54,1,1,"M","H",0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0.464138889,0.182758889,2,2,"4",1.12810037
"10004","Y",53,1,1,"M","B",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0.369578889,0.12503,2,2,"2",1.101372983
"10005","N",38,0,0,"F","W",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.393898889,0.123458889,1,1,"2",0.852065872
"10006","Y",87,1,0,"F","W",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64235,0.030468889,2,2,"2",1.057782989
"10007","N",51,0,1,"M","H",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0.544008889,0.286078889,2,2,"1",0.535751082
"10008","Y",81,1,0,"F","H",0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0.397578889,0.108878889,3,2,"2",3.021827884
"10009","N",72,0,1,"M","W",0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0.47022,0.135818889,2,2,"2",1.038910124
"10010","N",36,0,1,"M","W",0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.60261,0.414328889,2,2,"2",3.948167645
"10011","N",66,1,0,"F","W",0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0.7242,0.08376,1,2,"1",0.571826364
"10012","N",55,1,0,"F","W",0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0.515768889,0.05245,3,2,"4",1.892869682
